code,ym,T,Y,propensity_oof,in_common_support
6901028071475,202504,0,0.914712773588832,0.6232955831561234,1
6901028071475,202505,1,-5.284186281907907,0.5514415225448062,1
6901028071475,202506,0,7.235798069363973,0.1841799929588772,1
6901028071475,202508,0,9.864573680695012,0.2874989898371744,1
6901028071475,202510,0,6.7908972340542775,0.03465068888563049,1
6901028071475,202511,0,-11.6976379962818,0.04153025213388021,1
6901028071475,202601,1,7.468303876377163,0.07293657293938403,1
6901028071475,202602,0,-10.539232884041644,0.02,1
6901028071475,202604,1,4.963426820483903,0.18321795893302797,1
6901028071475,202605,0,9.169045325296809,0.06894846458284744,1
6901028071475,202606,1,-8.378265431541799,0.05299626417676623,1
6901028071536,202501,0,3.0249435250999497,0.02,1
6901028071536,202502,0,-3.355350628990962,0.02,1
6901028071536,202503,0,3.8514199969504617,0.023446674132525245,1
6901028071536,202504,0,-3.520605517389676,0.2286154664271974,1
