code,ym,T,propensity_oof,in_support
6901028039758,202604,0,0.6082843297688924,True
6901028039758,202605,0,0.043175319756985284,False
6901028039758,202606,0,0.7238866230565967,True
6901028042215,202501,0,0.3747547501600516,True
6901028042215,202502,0,0.04760941797010941,False
6901028042215,202503,0,0.048290166008420635,False
6901028042215,202504,0,0.048290166008420635,False
6901028042215,202505,0,0.048290166008420635,False
6901028042215,202506,0,0.048290166008420635,False
6901028042215,202507,0,0.048290166008420635,False
6901028042215,202508,0,0.048290166008420635,False
6901028042215,202509,0,0.048290166008420635,False
6901028042215,202510,0,0.048290166008420635,False
6901028042215,202511,0,0.048290166008420635,False
6901028042635,202501,0,0.33548160713770653,True
6901028042635,202502,0,0.7843870311456068,True
6901028042635,202505,0,0.02366726839450242,False
6901028042635,202506,0,0.8128382007759565,True
6901028042635,202507,0,0.8280164734761065,True
6901028042635,202508,0,0.8113338785377263,True
6901028042635,202509,0,0.793712030922843,True
6901028042635,202510,0,0.8299177990618083,True
6901028042635,202511,0,0.8127760248793409,True
6901028042635,202512,0,0.7454771536360221,True
6901028042635,202601,0,0.7490055507224341,True
6901028042635,202602,0,0.7980475219766983,True
6901028042635,202603,0,0.8135004370581818,True
6901028042635,202604,0,0.8205584280770887,True
6901028042635,202605,0,0.775872315052487,True
6901028042635,202606,1,0.7799980165847245,True
6901028042758,202501,0,0.35304101823447154,True
6901028042758,202502,0,0.7406141837727751,True
6901028042758,202503,0,0.03726216184374228,False
6901028042758,202507,0,0.8100697815472303,True
6901028042758,202508,0,0.06365428888709361,False
6901028042758,202509,0,0.03918866936943994,False
6901028042758,202601,0,0.04852839835036937,False
6901028042758,202603,0,0.04852839835036937,False
6901028042963,202501,0,0.3447879581771447,True
6901028042963,202502,0,0.5675449317126089,True
6901028042963,202503,0,0.6055991144980312,True
6901028042963,202504,0,0.6239140277295009,True
6901028042963,202505,0,0.015886451104154452,False
6901028042963,202506,0,0.6078825021574545,True
6901028042963,202507,0,0.01589362701112857,False
6901028042963,202508,0,0.5894452216171371,True
6901028042963,202509,0,0.6041924810623317,True
6901028042963,202510,0,0.01661291061139251,False
6901028042963,202511,0,0.017244119783919556,False
6901028042963,202512,0,0.017123854966563042,False
6901028042963,202601,0,0.0032215823946258404,False
6901028042963,202602,0,0.018577514535449598,False
6901028042963,202603,0,0.01661291061139251,False
6901028042963,202605,0,0.01661291061139251,False
6901028045919,202501,0,0.3747547501600516,True
6901028045919,202502,1,0.6119769709870165,True
6901028045919,202503,0,0.440924014474698,True
6901028045919,202504,0,0.5973947310707024,True
6901028045919,202505,0,0.7003446252263096,True
6901028045919,202506,1,0.6872394431167734,True
6901028045919,202507,0,0.0014870697396293215,False
6901028045919,202508,0,0.6495734704931796,True
6901028045919,202509,0,0.586150413056539,True
6901028045919,202510,1,0.5239541558276651,True
6901028045919,202511,0,0.0015007569569776037,False
6901028045919,202512,0,0.5751149336483637,True
6901028045919,202601,0,0.652287591790835,True
6901028045919,202602,0,0.6813446246249464,True
6901028045919,202603,0,0.6176821183327305,True
6901028045919,202604,0,0.6667324383240562,True
6901028045919,202605,1,0.6781339922303559,True
6901028045919,202606,0,0.6653807587709618,True
6901028046893,202501,0,0.48067745640797777,True
6901028046893,202502,0,0.3508359259157704,True
6901028046893,202503,1,0.5403941643761137,True
6901028046893,202504,0,0.4265751932343156,True
6901028046893,202505,0,0.4094457162228713,True
6901028046893,202506,0,0.3832905195836565,True
6901028046893,202507,1,0.3632970637464095,True
6901028046893,202508,0,0.9942202228077104,False
6901028046893,202509,0,0.5126398648429185,True
6901028046893,202510,0,0.4155951647948103,True
6901028046893,202511,1,0.48962512619577414,True
6901028046893,202512,0,0.006994831395697526,False
6901028046893,202601,0,0.5012478399132855,True
6901028046893,202602,1,0.3917224689929525,True
6901028046893,202603,0,0.005779116967188076,False
6901028046893,202604,0,0.4097293375425068,True
6901028046893,202605,0,0.41296939656588294,True
6901028046893,202606,0,0.4277894230703306,True
6901028051989,202501,0,0.3747547501600516,True
6901028051989,202503,0,0.4372327822050814,True
6901028051989,202504,0,0.6829775958064198,True
6901028051989,202505,0,0.6829775958064198,True
6901028051989,202508,0,0.6829775958064198,True
6901028051989,202510,0,0.6821480193796782,True
6901028051989,202511,0,0.6829775958064198,True
6901028051989,202512,0,0.6744555003731665,True
6901028051989,202601,0,0.6829775958064198,True
6901028051989,202603,0,0.8622475831580422,True
6901028051989,202604,0,0.7868295966094321,True
6901028051989,202605,0,0.5220190107909652,True
6901028053440,202501,0,0.3447879581771447,True
6901028053440,202502,0,0.12406063984163998,False
6901028053440,202504,0,0.12406063984163998,False
6901028053440,202505,0,0.12406063984163998,False
6901028053440,202506,0,0.12406063984163998,False
6901028057080,202501,0,0.33548160713770653,True
6901028057080,202502,0,0.30561205537597314,True
6901028057080,202503,0,0.023043264124867107,False
6901028057080,202504,0,0.023043264124867107,False
6901028057080,202505,0,0.3818657012475114,True
6901028057080,202506,1,0.37549503227821845,True
6901028057080,202507,0,0.32119910594082407,True
6901028057080,202508,0,0.023043264124867107,False
6901028057080,202509,1,0.22348219953247472,True
6901028057080,202510,0,0.1404779503582365,False
6901028057080,202511,0,0.39379442404274667,True
6901028057080,202512,0,0.44812977395406106,True
6901028057080,202601,0,0.01757846376554628,False
6901028057080,202603,0,0.41844003967945476,True
6901028057080,202604,0,0.35837684249706153,True
6901028057080,202605,0,0.34468878259412683,True
6901028057080,202606,0,0.3833148291022393,True
6901028058148,202501,0,0.48067745640797777,True
6901028058148,202502,0,0.5363648192084923,True
6901028058148,202503,0,0.5309391802646415,True
6901028058148,202504,0,0.03096159329843534,False
6901028058148,202505,1,0.5415142556769267,True
6901028058148,202506,0,0.5059719554312886,True
6901028058148,202507,0,0.03084924749893421,False
6901028058148,202508,0,0.7912383264053577,True
6901028058148,202509,1,0.5216469682016869,True
6901028058148,202510,0,0.3695850506098441,True
6901028058148,202511,0,0.5374596987990368,True
6901028058148,202512,0,0.5712822069540616,True
6901028058148,202601,0,0.02977365455517142,False
6901028058148,202602,0,0.5944153770360877,True
6901028058148,202603,0,0.5046516407640725,True
6901028058148,202604,1,0.51603991423162,True
